id,Country,2009,2010,2011,2012
558,Nicaragua,0.029784101,-2.87E-02,-6.08E-02,9.98E-01
562,Niger,-0.490510471,-9.45E-01,2.63E+00,1.18E+00
566,Nigeria,-0.512509767,-9.97E-01,7.14E+00,-7.25E-01
570,Niue,0,0.00E+00,0.00E+00,0.00E+00
574,Norfolk Island,0,0.00E+00,0.00E+00,0.00E+00
578,Norway,-0.362611853,7.38E-01,1.61E-01,2.87E-01
583,Micronesia,0,0.00E+00,0.00E+00,0.00E+00
584,Marshall Islands,0,0.00E+00,0.00E+00,0.00E+00
585,Palau,0,0.00E+00,0.00E+00,0.00E+00
586,Pakistan,-0.3067441,5.08E-02,1.19E-01,-4.11E-02
591,Panama,0.478658621,9.58E-01,3.22E+00,-7.81E-02
598,Papua New Guinea,-0.815771474,6.12E+00,-7.92E-01,7.06E+00
600,Paraguay,-0.031513462,2.32E-01,4.18E-01,-1.27E-01
604,Peru,0.014096154,-2.20E-01,2.03E-01,-1.19E-01
608,Philippines,-0.487137015,1.17E-01,1.65E-01,5.88E-02
612,Pitcairn Islands,0,0.00E+00,0.00E+00,0.00E+00
616,Poland,-0.311937766,7.05E-01,1.17E-01,6.21E-02
620,Portugal,-0.230982945,2.87E-01,2.66E-01,-9.65E-02
624,Guinea-Bissau,0,0.00E+00,0.00E+00,0.00E+00
626,Timor-Leste,0,0.00E+00,0.00E+00,0.00E+00
634,Qatar,-0.79691824,-7.61E-01,3.77E+00,1.90E-01
638,Reunion,-0.992735028,3.84E+02,9.52E-01,-3.92E-01
642,Romania,-0.514500689,6.71E-01,1.76E-01,1.87E-01
643,Russia,-0.601572782,5.48E-01,4.81E-01,-3.74E-01
646,Rwanda,34.97769383,5.70E-01,3.42E+00,2.86E+00
654,St Helena,0.54401092,-2.52E-02,-3.16E-01,1.16E-02
659,St Kitts and Nevis,-0.569169611,-1.77E-01,9.99E-01,-2.68E-01
660,Anguilla,0,0.00E+00,0.00E+00,0.00E+00
662,St Lucia,-0.07941591,-8.78E-01,2.44E+00,-7.55E-01
666,St Pierre and Miquelon,0,0.00E+00,0.00E+00,0.00E+00
670,St Vincent and the Grenadines,3.7065,1.78E-01,0.00E+00,0.00E+00
674,San Marino,0,0.00E+00,4.12E+01,-5.85E-01
678,Sao Tome and Principe,0,0.00E+00,0.00E+00,1.78E+01
682,Saudi Arabia,-0.562075726,-7.55E-01,3.18E-01,3.86E-01
686,Senegal,-0.545690678,5.74E-01,3.11E+00,-6.69E-01
688,Serbia,0,3.77E-01,1.41E-01,7.09E-02
690,Seychelles,0,0.00E+00,0.00E+00,0.00E+00
694,Sierra Leone,0,0.00E+00,0.00E+00,-8.31E-01
702,Singapore,-0.572212282,-1.87E-01,1.07E+00,3.90E-01
703,Slovakia,-0.357591338,5.50E-01,3.57E-01,7.10E-02
704,Vietnam,-0.118300456,2.99E-01,9.65E-02,2.48E-01
705,Slovenia,-0.375847537,-3.52E-02,-2.26E-01,-7.95E-03
706,Somalia,0,0.00E+00,0.00E+00,0.00E+00
710,South Africa,-0.466538697,6.28E-01,3.16E-01,4.63E-02
716,Zimbabwe,0,-2.10E-01,7.81E+00,1.45E-01
724,Spain,-0.317777571,1.41E-01,-5.67E-03,1.94E-01
728,South Sudan,0,0.00E+00,0.00E+00,0.00E+00
729,Sudan,0,0.00E+00,0.00E+00,0.00E+00
740,Suriname,0,0.00E+00,0.00E+00,0.00E+00
744,"Svalbard, Jan Mayen Island",-0.603287515,-2.86E-01,1.16E+00,-9.01E-01
748,Swaziland,0,0.00E+00,0.00E+00,0.00E+00
752,Sweden,-0.532750044,1.72E+00,-3.57E-01,9.80E-02
756,Switzerland,-0.098246574,3.28E-01,7.68E-01,-8.32E-02
760,Syria,-0.447827912,9.38E-01,-6.70E-01,-1.53E-01
762,Tajikistan,0,0.00E+00,0.00E+00,0.00E+00
764,Thailand,-0.13895349,4.46E-01,4.14E-02,-5.47E-02
768,Togo,-0.981484988,-8.02E-01,0.00E+00,0.00E+00
772,Tokelau,-0.439748391,-5.55E-01,4.14E+00,-8.29E-01
776,Tonga,0,0.00E+00,0.00E+00,0.00E+00
780,Trinidad and Tobago,-0.641935691,1.71E+00,2.38E-01,9.72E-02
784,United Arab Emirates,-0.303559051,1.20E+00,-1.20E-01,1.44E-01
788,Tunisia,-0.504041984,8.65E-02,3.17E-01,1.38E-01
792,Turkey,-0.45948641,2.40E-01,4.63E-01,1.24E-01
795,Turkmenistan,-0.49,0.00E+00,0.00E+00,0.00E+00
796,Turks and Caicos Islands,0.945961003,-8.65E-01,-1.55E-01,2.10E-01
798,Tuvalu,0,0.00E+00,0.00E+00,0.00E+00
800,Uganda,0,1.65E-01,-3.77E-01,-7.32E-01
804,Ukraine,-0.844038299,1.72E+00,8.67E-01,9.57E-01
807,Macedonia,1.718739238,3.34E+00,1.36E+00,1.83E-01
818,Egypt,0.761675466,7.11E-01,-5.32E-01,3.62E-02
826,United Kingdom,-0.328601149,2.72E-01,1.00E-01,1.30E-01
834,Tanzania,0.398834127,-3.06E-01,4.16E-01,-6.23E-01
854,Burkina Faso,-0.648705657,2.65E-01,1.26E-01,-6.36E-01
858,Uruguay,0.080937219,-1.74E-01,2.45E-01,-4.32E-01
860,Uzbekistan,-0.651940892,-9.66E-01,2.16E-01,-3.63E-01
862,Venezuela,-0.736248822,-6.35E-01,1.66E+00,-4.64E-01
876,Wallis and Futuna,0,0.00E+00,0.00E+00,0.00E+00
882,Samoa,0.305319683,7.56E-01,-5.77E-01,-8.31E-01
887,Yemen,2.622130435,-7.60E-01,-8.51E-01,0.00E+00
894,Zambia,1.751905559,3.18E-02,5.87E+00,-9.21E-01
