id,Country,2008,2009,2010,2011,2012
196,Cyprus,38448,0,0,2363,36015
203,Czech Republic,20294054,8388714,17334382,35706158,49775677
204,Benin,0,0,0,0,0
208,Denmark,84964247,48779148,63959623,66260383,78925417
212,Dominica,34932,0,5040,0,0
214,Dominican Republic,1412471,2266983,2878921,492470,733275
218,Ecuador,57757,1741945,4768966,4431706,5292969
222,El Salvador,7091,13026,576529,2355732,2183625
226,Equatorial Guinea,0,0,0,0,0
231,Ethiopia,0,0,0,0,0
232,Eritrea,0,0,0,0,0
233,Estonia,218437,97611,82651,416,140568
234,Faroe Islands,0,0,0,0,0
238,Falkland Islands (Islas Malvinas),0,0,0,0,0
242,Fiji,0,0,0,0,0
246,Finland,39198492,27452468,11529417,4349993,9584856
250,France,147500008,105079362,119142221,164074727,221309566
254,French Guiana,0,0,0,0,0
258,French Polynesia,0,0,0,0,0
260,French Southern and Antarctic Lands,0,0,0,0,0
262,Djibouti,0,0,6051,0,0
266,Gabon,0,0,0,0,0
268,Georgia,2604,13846,3399,14460,0
270,Gambia,0,0,0,0,0
276,Germany,570423884,283051737,369579602,477251987,679865930
288,Ghana,0,20554,9415,0,0
292,Gibraltar,0,219942,0,0,2876
296,Kiribati,0,0,0,0,0
300,Greece,1906867,2761050,1028247,1527509,1918625
304,Greenland,0,0,0,0,10500
308,Grenada,0,0,0,0,0
312,Guadeloupe,0,18974,0,0,0
320,Guatemala,740327,475417,322369,1438017,5069
324,Guinea,0,4275,0,0,0
328,Guyana,16357,50105,39039,40046,63638
332,Haiti,58299,70877,60132,0,16878
334,Heard and McDonald Islands,0,0,0,0,0
336,Vatican City,33314,0,0,0,0
340,Honduras,71395,160980,236579,267735,12634
344,Hong Kong,18948153,15115837,8083022,7575987,5221328
348,Hungary,21723192,9798652,34314723,13014045,29303331
352,Iceland,428496,183397,17139,598688,84675
356,India,102394273,70668324,82143748,123692360,192630151
360,Indonesia,11853852,5285711,8640612,9109917,10692872
364,Iran,288,20392,0,0,0
368,Iraq,687651,77282,0,0,400
372,Ireland,17171177,4961150,6253764,6019945,9794709
376,Israel,39621550,53910716,39838997,35303167,73344992
380,Italy,241009552,140764921,203640768,277078330,299438698
384,Cote d'Ivoire,6756,6604,0,0,165414
388,Jamaica,113007,0,43720,0,0
392,Japan,337105373,256560885,233284191,362313152,497749144
398,Kazakhstan,0,0,4394,49476,0
400,Jordan,1026767,420954,643711,130746,0
404,Kenya,6259,72080,120067,116285,151094
408,"Korea, North",0,0,0,0,0
410,"Korea, South",100341520,65182934,75494878,107168262,137478129
414,Kuwait,63374,0,0,8000,160806
417,Kyrgyzstan,0,124201,9405,10672,72959
418,Laos,0,538,0,0,666
422,Lebanon,0,0,0,0,13810
426,Lesotho,0,0,0,0,0
428,Latvia,114648,0,33874,72364,54433
430,Liberia,0,0,0,14000,0
434,Libya,115461,0,0,0,0
438,Liechtenstein,24436,8839,11714,9900,12600
440,Lithuania,9846911,0,44222,17070,94007
442,Luxembourg,92839,4798,23348,1416357,108427
446,Macau,45583,356279,121542,48598,66982
450,Madagascar,8565,12220,3144,1005,952
454,Malawi,0,0,0,0,0
458,Malaysia,78872540,52968754,40638705,21938989,28832616
462,Maldives,0,0,0,0,0
466,Mali,0,0,0,0,0
470,Malta,209496,5200,47485,35359,481351
474,Martinique,0,0,0,0,0
478,Mauritania,0,0,0,0,0
480,Mauritius,2070,751,0,0,0
484,Mexico,953832063,864551670,984845419,1203546324,1430144229
492,Monaco,470986,609020,110633,165976,250844
496,Mongolia,0,0,256,0,528
498,Moldova,0,0,0,0,0
499,Montenegro,0,0,0,0,0
500,Montserrat,0,0,0,0,0
504,Morocco,73559,51801,39741,39117,39413
508,Mozambique,6050,0,0,0,0
512,Oman,44797,0,0,146000,0
516,Namibia,0,2400,0,0,2434
520,Nauru,0,0,0,0,0
524,Nepal,2969,0,31039,18961,57978
528,Netherlands,42376658,38027170,41967156,59978069,65808579
528,Netherlands Antilles,41495,3000,0,0,0
531,Curacao,0,0,0,0,0
533,Aruba,0,0,0,5101,0
534,Sint Maarten,0,0,0,0,0
540,New Caledonia,40273,4692,4000,24174,0
548,Vanuatu,0,0,0,0,0
554,New Zealand,8412987,6720815,5812977,6186946,7644833
558,Nicaragua,7672693,14072855,22935105,35029712,30654854
562,Niger,0,0,0,0,0
566,Nigeria,1247012,2850,3310,1045840,10487
570,Niue,0,0,0,0,0
574,Norfolk Island,0,0,0,0,0
578,Norway,528883,1665512,1797967,796510,2533576
583,Micronesia,2560,0,0,0,0
584,Marshall Islands,0,0,0,0,0
585,Palau,0,0,0,0,0
586,Pakistan,8891273,9678929,10814496,4594544,5317878
591,Panama,145172,32798,24036,263565,24173
598,Papua New Guinea,41500,25870,19558,0,0
600,Paraguay,4570,12491,3791,0,0
604,Peru,3721025,491394,433316,589395,700422
608,Philippines,2552950,2788594,2154825,1308092,1434955
612,Pitcairn Islands,0,0,0,0,0
616,Poland,59536931,36308741,54787105,67588100,71653391
620,Portugal,5798753,5131404,2908046,2643987,9460889
624,Guinea-Bissau,0,0,0,0,0
626,Timor-Leste,0,0,0,0,0
634,Qatar,170993,394280,3845,1848384,105566
638,Reunion,0,0,0,0,0
642,Romania,434016,203190,1436555,838649,5997761
643,Russia,187600040,4300574,5653854,5327175,4141324
646,Rwanda,263573,0,0,0,0
654,St Helena,0,0,0,0,0
659,St Kitts and Nevis,7973,0,2106,3610,0
660,Anguilla,0,47265,0,0,0
662,St Lucia,0,0,0,3738,0
666,St Pierre and Miquelon,0,0,0,0,0
670,St Vincent and the Grenadines,0,0,0,0,0
674,San Marino,6497,0,5703,3292,5185
678,Sao Tome and Principe,0,0,0,0,0
682,Saudi Arabia,436735,163877,104911,235608,87536
686,Senegal,2236,8836,2100,13182,0
688,Serbia,0,0,0,5019,270891
690,Seychelles,0,0,0,0,0
694,Sierra Leone,0,2054,0,25447,12053
702,Singapore,24020882,16444309,13840485,9231253,18420400
703,Slovakia,36324762,11281099,16671115,21684008,22369205
704,Vietnam,12607023,10012220,15252233,30353038,38695374
705,Slovenia,1729377,717369,1289224,618890,1714823
706,Somalia,0,0,0,0,0
710,South Africa,5127885,2991404,4985958,13348666,21188518
716,Zimbabwe,0,4509,16341,0,0
724,Spain,117644764,33637129,27299669,33440575,110720787
728,South Sudan,0,0,0,0,0
729,Sudan,0,0,0,0,0
740,Suriname,2120,0,0,0,0
744,"Svalbard, Jan Mayen Island",0,0,0,0,0
748,Swaziland,0,16672,3208,0,32862
752,Sweden,18850672,9108889,12717143,13528135,33329765
756,Switzerland,35911410,21965638,20204229,34041417,44234982
760,Syria,0,0,375,7198,11542
762,Tajikistan,0,0,0,0,0
764,Thailand,20759676,22033699,27470159,37872513,35882318
768,Togo,0,0,0,0,0
772,Tokelau,3818,0,52123,226463,40760
776,Tonga,0,0,0,0,0
780,Trinidad and Tobago,132487348,42373895,25270071,40385,112573
784,United Arab Emirates,2133295,2585687,2629698,3531595,3985657
788,Tunisia,9344,11454,7070,34688,19018
792,Turkey,26458238,13214820,15696576,17549509,20113560
795,Turkmenistan,0,0,0,0,31600
796,Turks and Caicos Islands,0,0,0,0,0
798,Tuvalu,0,0,0,0,0
800,Uganda,0,4480,0,0,0
804,Ukraine,65956846,245167,33448,11812,423657
807,Macedonia,0,9089,7535,0,0
818,Egypt,344527,178642,28462,99050,194571
826,United Kingdom,146393475,96169140,102645298,94655436,99389893
834,Tanzania,20667,15000,6403,35867,45800
854,Burkina Faso,0,0,0,0,0
858,Uruguay,540710,208104,649072,17266,350193
860,Uzbekistan,0,10137,0,0,13787
862,Venezuela,166226,162896,514916,125533,128101
876,Wallis and Futuna,0,22031,0,0,0
882,Samoa,0,0,40280,0,0
887,Yemen,0,0,0,0,0
894,Zambia,0,0,0,0,0
